State,City,Date Local,NO2 Mean,NO2 AQI,O3 Mean,O3 AQI,SO2 Mean,SO2 AQI,CO Mean,CO AQI
New York,New York,8/3/2005,38.291667,82,0.036083,84,3.208333,13,0.6875,10
New York,New York,8/3/2005,38.291667,82,0.036083,84,3.1875,,0.675,
New York,New York,8/3/2005,38.291667,82,0.036083,84,3.1875,,0.6875,10
New York,New York,8/4/2005,35.416667,80,0.041542,97,3.708333,41,0.654167,
New York,New York,8/4/2005,35.416667,80,0.041542,97,3.708333,41,0.654167,9
New York,New York,8/4/2005,35.416667,80,0.041542,97,3.6625,,0.654167,
New York,New York,8/4/2005,35.416667,80,0.041542,97,3.6625,,0.654167,9
New York,New York,8/5/2005,34.375,53,0.037375,84,7.208333,39,0.575,
New York,New York,8/5/2005,34.375,53,0.037375,84,7.208333,39,0.629167,9
New York,New York,8/5/2005,34.375,53,0.037375,84,7.1625,,0.575,
New York,New York,8/5/2005,34.375,53,0.037375,84,7.1625,,0.629167,9
New York,New York,8/6/2005,18.291667,35,0.029667,38,0.625,4,0.495833,
New York,New York,8/6/2005,18.291667,35,0.029667,38,0.625,4,0.4875,7
New York,New York,8/6/2005,18.291667,35,0.029667,38,0.6125,,0.495833,
New York,New York,8/6/2005,18.291667,35,0.029667,38,0.6125,,0.4875,7
New York,New York,8/7/2005,23,34,0.02875,36,0.625,3,0.5625,
New York,New York,8/7/2005,23,34,0.02875,36,0.625,3,0.5625,7
New York,New York,8/7/2005,23,34,0.02875,36,0.6,,0.5625,
New York,New York,8/7/2005,23,34,0.02875,36,0.6,,0.5625,7
New York,New York,8/8/2005,39.545455,58,0.015417,21,13.913043,54,0.663636,
New York,New York,8/8/2005,39.545455,58,0.015417,21,13.913043,54,0.654167,8
New York,New York,8/8/2005,39.545455,58,0.015417,21,13.542857,,0.663636,
New York,New York,8/8/2005,39.545455,58,0.015417,21,13.542857,,0.654167,8
New York,New York,8/9/2005,34,49,0.009958,16,10.458333,49,0.604167,
New York,New York,8/9/2005,34,49,0.009958,16,10.458333,49,0.625,8
New York,New York,8/9/2005,34,49,0.009958,16,10.425,,0.604167,
New York,New York,8/9/2005,34,49,0.009958,16,10.425,,0.625,8
New York,New York,8/10/2005,29.875,48,0.011875,21,7.166667,29,0.608333,
New York,New York,8/10/2005,29.875,48,0.011875,21,7.166667,29,0.6125,8
New York,New York,8/10/2005,29.875,48,0.011875,21,7.1375,,0.608333,
New York,New York,8/10/2005,29.875,48,0.011875,21,7.1375,,0.6125,8
New York,New York,8/11/2005,27.458333,55,0.037833,77,5.583333,19,0.620833,
New York,New York,8/11/2005,27.458333,55,0.037833,77,5.583333,19,0.6,8
New York,New York,8/11/2005,27.458333,55,0.037833,77,5.55,,0.620833,
New York,New York,8/11/2005,27.458333,55,0.037833,77,5.55,,0.6,8
New York,New York,8/12/2005,32.541667,45,0.036,77,5.25,14,0.679167,
New York,New York,8/12/2005,32.541667,45,0.036,77,5.25,14,0.683333,9
New York,New York,8/12/2005,32.541667,45,0.036,77,5.225,,0.679167,
New York,New York,8/12/2005,32.541667,45,0.036,77,5.225,,0.683333,9
New York,New York,8/13/2005,34.083333,54,0.04575,111,12.291667,43,0.658333,
New York,New York,8/13/2005,34.083333,54,0.04575,111,12.291667,43,0.666667,8
New York,New York,8/13/2005,34.083333,54,0.04575,111,12.25,,0.658333,
New York,New York,8/13/2005,34.083333,54,0.04575,111,12.25,,0.666667,8
New York,New York,8/14/2005,31.75,42,0.032,47,16.458333,75,0.6,
New York,New York,8/14/2005,31.75,42,0.032,47,16.458333,75,0.620833,8
New York,New York,8/14/2005,31.75,42,0.032,47,16.4125,,0.6,
New York,New York,8/14/2005,31.75,42,0.032,47,16.4125,,0.620833,8
New York,New York,8/15/2005,18.444444,39,0.018333,21,2.086957,4,0.530435,
New York,New York,8/15/2005,18.444444,39,0.018333,21,2.086957,4,0.554167,7
New York,New York,8/15/2005,18.444444,39,0.018333,21,2.014286,,0.530435,
New York,New York,8/15/2005,18.444444,39,0.018333,21,2.014286,,0.554167,7
New York,New York,8/16/2005,23.375,44,0.012042,19,4.166667,46,0.608333,
New York,New York,8/16/2005,23.375,44,0.012042,19,4.166667,46,0.570833,8
New York,New York,8/16/2005,23.375,44,0.012042,19,4.1375,,0.608333,
New York,New York,8/16/2005,23.375,44,0.012042,19,4.1375,,0.570833,8
New York,New York,8/17/2005,24.208333,40,0.0275,40,3.291667,14,0.608333,
New York,New York,8/17/2005,24.208333,40,0.0275,40,3.291667,14,0.633333,9
New York,New York,8/17/2005,24.208333,40,0.0275,40,3.2625,,0.608333,
New York,New York,8/17/2005,24.208333,40,0.0275,40,3.2625,,0.633333,9
New York,New York,8/18/2005,16.458333,24,0.023333,33,2.583333,19,0.504167,
New York,New York,8/18/2005,16.458333,24,0.023333,33,2.583333,19,0.529167,7
New York,New York,8/18/2005,16.458333,24,0.023333,33,2.5625,,0.504167,
New York,New York,8/18/2005,16.458333,24,0.023333,33,2.5625,,0.529167,7
